ICVP Direct Stim Program 4.0.1+v4.0.1 - RelativeLocations
Updated at: 2022-08-22--20-43-46
Subject ID: CKT
Tester ID: kstipp
Direct Stimulation Input from the UI

UserID ; Time ; Electrodes ; Frequency (Hz) ; Cathodic Phase Duration (us) ; Train Length (ms) ; Duty On (ms); Duty Off (ms) ; Inter-train Length (ms) ; Amplitude (uA) ; Sent to Gateway ; Response ; Response Latency (ms) ; Response Duration (ms) ; Comments
kstipp ; 2022-08-22--20-43-46 ; 7A00-7A01-7A04-7A05 , 7A00-7A01-7A04-7A05-1500-1501-1504-1505 ; 200 ; 200 ; 1000 ; 1000 ; 0 ; 0 ; 40 ; True ;  ;  ;  ; moved left. iridescent disturbance, 4 peas in diamond pattern to the left of it

Position t,Position u,Position v,Orientation w,Orientation x,Orientation y,Orientation z
0.71221113,-1.2546362,-15.215997,0.11460582,0.82722837,0.30139673,0.46012902
1.004879,-0.5287788,-14.941094,0.66793823,0.4711141,-0.55005914,0.1713041
0.7112334,-1.2541662,-15.21689,0.1144514,0.8272565,0.30139342,0.46011913
1.0042136,-0.52876455,-14.94183,0.66802347,0.471385,-0.5497301,0.17128271
0.7103908,-1.2537613,-15.21766,0.11441048,0.82722145,0.30144915,0.46015576
1.0024974,-0.52875274,-14.94244,0.6682687,0.47152984,-0.5493501,0.17114642
0.709661,-1.2534105,-15.218327,0.114345595,0.8272081,0.3014664,0.4601847
1.0032774,-0.52984923,-14.942949,0.66828436,0.47165638,-0.54919004,0.17124991
0.7097913,-1.253105,-15.218907,0.11428085,0.82705885,0.30153483,0.46042418
1.002882,-0.52972,-14.9433775,0.6682788,0.471831,-0.5490585,0.17121258
0.70990825,-1.2528311,-15.219428,0.11431769,0.82686734,0.30170926,0.46064457
1.0015489,-0.52961063,-14.943739,0.66837746,0.47195745,-0.5488423,0.17117241
0.71002376,-1.2525607,-15.219942,0.11436004,0.8267278,0.30179143,0.46083066
1.0013627,-0.5285689,-14.944047,0.6683819,0.47210944,-0.5487192,0.17113042
0.71013623,-1.2522972,-15.220443,0.114352144,0.8265784,0.30191776,0.46101788
1.0012032,-0.52857816,-14.944311,0.6683656,0.47217137,-0.5486814,0.17114475
0.71023464,-1.252881,-15.2208805,0.1144143,0.82643384,0.3020698,0.46116197
1.0010659,-0.5285861,-14.944539,0.66843104,0.4722246,-0.548557,0.17114103
0.71033,-1.2525847,-15.221305,0.11435289,0.82630175,0.30220908,0.46132267
1.0009471,-0.52859294,-14.944735,0.66844654,0.47227234,-0.54849637,0.17114303
0.7104135,-1.2531546,-15.221677,0.11437463,0.82615227,0.3023193,0.46151286
1.0008438,-0.52782625,-14.944906,0.6684448,0.4723191,-0.5484647,0.17112212
0.7104939,-1.2528293,-15.222035,0.11435612,0.82600474,0.30233523,0.46177077
1.0007535,-0.52789044,-14.945055,0.6684692,0.47231483,-0.5484478,0.17109251
0.7105704,-1.2525196,-15.222375,0.11421751,0.82590365,0.30231106,0.46200162
1.0006742,-0.5279468,-14.945187,0.6684776,0.47231176,-0.5484465,0.17107245
0.71162623,-1.2522191,-15.222706,0.11421395,0.82577103,0.30232155,0.46223277
1.0006045,-0.52733403,-14.945302,0.6684493,0.47231632,-0.54849064,0.17102894
0.7126361,-1.2519317,-15.2230215,0.11403521,0.8256462,0.30229166,0.46251935
1.0005428,-0.52679205,-14.945404,0.6683943,0.47225925,-0.54861563,0.17100039
0.7135882,-1.2516606,-15.22332,0.11395182,0.82551473,0.30218828,0.46284202
